timestamp,event_id,split,event_type,site_id,synthetic_data,field_validated,distance_a_cm,distance_b_cm,rise_a_cm_min,rise_b_cm_min,distance_delta_abs_cm,current_precipitation_mm,rain_1h_mm,rain_6h_mm,max_probability_6h,node_a_valid,node_b_valid,node_a_online,node_b_online,weather_stale,label_available,critical_within_5min
2026-07-02T18:11:00Z,SYN-014,train,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,9.475,10.317,0.774,0.768,0.842,3.151,12.98,40.706,94.6,1,1,1,1,0,1,1
2026-07-02T18:12:00Z,SYN-014,train,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,8.767,9.494,0.708,0.823,0.727,3.422,13.646,41.675,95.9,1,1,1,1,0,1,1
2026-07-02T18:13:00Z,SYN-014,train,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,7.925,8.867,0.842,0.627,0.942,3.691,13.888,42.417,95.2,1,1,1,1,0,0,
2026-07-02T18:14:00Z,SYN-014,train,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,7.055,8.109,0.87,0.758,1.054,3.697,14.91,42.706,97.0,1,1,1,1,0,0,
2026-07-02T18:15:00Z,SYN-014,train,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,6.114,7.421,0.941,0.688,1.307,3.888,15.102,43.543,97.1,1,1,1,1,0,0,
2026-07-02T18:16:00Z,SYN-014,train,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,5.446,6.6,0.668,0.821,1.154,4.039,15.407,45.581,95.3,1,1,1,1,0,0,
2026-07-02T18:17:00Z,SYN-014,train,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,4.756,6.207,0.69,0.393,1.451,4.235,16.131,47.322,97.0,1,1,1,1,0,0,
2026-07-02T18:18:00Z,SYN-014,train,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,3.896,5.487,0.86,0.72,1.591,4.514,17.213,47.542,99.9,1,1,1,1,0,0,
2026-07-02T18:19:00Z,SYN-014,train,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,3.099,4.707,0.797,0.78,1.608,4.376,17.81,49.049,100.0,1,1,1,1,0,0,
2026-07-02T21:00:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.919,13.228,0.0,0.0,0.309,0.566,2.0,8.0,58.0,1,1,1,1,0,1,0
2026-07-02T21:01:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.994,13.053,-0.075,0.175,0.059,0.566,2.2,8.35,59.0,1,1,1,1,0,1,0
2026-07-02T21:02:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,13.022,13.094,-0.028,-0.041,0.072,0.405,2.4,8.7,60.0,1,1,1,1,0,1,0
2026-07-02T21:03:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,13.218,13.192,-0.196,-0.098,0.026,0.431,2.6,9.05,61.0,1,1,1,1,0,1,0
2026-07-02T21:04:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,13.134,13.215,0.084,-0.023,0.081,0.679,2.8,9.4,62.0,1,1,1,1,0,1,0
2026-07-02T21:05:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.995,13.279,0.139,-0.064,0.284,0.507,3.0,9.75,63.0,1,1,1,1,0,1,0
2026-07-02T21:06:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.985,13.237,0.01,0.042,0.252,0.741,3.2,10.1,64.0,1,1,1,1,0,1,0
2026-07-02T21:07:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.944,13.19,0.041,0.047,0.246,0.571,3.4,10.45,65.0,1,1,1,1,0,1,0
2026-07-02T21:08:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.999,13.148,-0.055,0.042,0.149,0.609,3.6,10.8,66.0,0,1,1,1,0,1,0
2026-07-02T21:09:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,13.081,12.939,-0.082,0.209,0.142,0.653,3.8,11.15,67.0,0,1,1,1,0,1,0
2026-07-02T21:10:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.803,13.237,0.278,-0.298,0.434,0.842,4.0,11.5,68.0,0,1,0,1,0,1,0
2026-07-02T21:11:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.878,13.13,-0.075,0.107,0.252,0.985,4.2,11.85,69.0,0,1,0,1,0,1,0
2026-07-02T21:12:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.613,13.025,0.265,0.105,0.412,0.756,4.4,12.2,70.0,0,1,0,1,0,1,0
2026-07-02T21:13:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.945,13.072,-0.332,-0.047,0.127,0.878,4.6,12.55,71.0,1,1,1,1,0,1,0
2026-07-02T21:14:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.771,13.114,0.174,-0.042,0.343,0.917,4.8,12.9,72.0,1,1,1,1,0,1,0
2026-07-02T21:15:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.862,12.978,-0.091,0.136,0.116,0.991,5.0,13.25,73.0,1,1,1,1,0,0,
2026-07-02T21:16:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.875,13.043,-0.013,-0.065,0.168,0.94,5.2,13.6,74.0,1,1,1,1,0,0,
2026-07-02T21:17:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.967,13.136,-0.092,-0.093,0.169,1.041,5.4,13.95,75.0,1,1,1,1,0,0,
2026-07-02T21:18:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.855,13.054,0.112,0.082,0.199,1.005,5.6,14.3,76.0,1,1,1,1,0,0,
2026-07-02T21:19:00Z,SYN-015,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.9,13.051,-0.045,0.003,0.151,1.188,5.8,14.65,77.0,1,1,1,1,0,0,
2026-07-03T00:00:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.947,13.256,0.0,0.0,0.309,0.492,2.0,8.0,58.0,1,1,1,1,0,1,0
2026-07-03T00:01:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.886,13.222,0.061,0.034,0.336,0.402,2.2,8.35,59.0,1,1,1,1,0,1,0
2026-07-03T00:02:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.892,13.335,-0.006,-0.113,0.443,0.505,2.4,8.7,60.0,1,1,1,1,0,1,0
2026-07-03T00:03:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,13.1,13.219,-0.208,0.116,0.119,0.602,2.6,9.05,61.0,1,1,1,1,0,1,0
2026-07-03T00:04:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,13.047,13.191,0.053,0.028,0.144,0.434,2.8,9.4,62.0,1,1,1,1,0,1,0
2026-07-03T00:05:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.918,13.172,0.129,0.019,0.254,0.629,3.0,9.75,63.0,1,1,1,1,0,1,0
2026-07-03T00:06:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,13.054,13.165,-0.136,0.007,0.111,0.644,3.2,10.1,64.0,1,1,1,1,0,1,0
2026-07-03T00:07:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.964,13.069,0.09,0.096,0.105,0.577,3.4,10.45,65.0,1,1,1,1,0,1,0
2026-07-03T00:08:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.999,12.943,-0.035,0.126,0.056,0.787,3.6,10.8,66.0,0,1,1,1,0,1,0
2026-07-03T00:09:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.921,13.074,0.078,-0.131,0.153,0.698,3.8,11.15,67.0,0,1,1,1,0,1,0
2026-07-03T00:10:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.917,13.089,0.004,-0.015,0.172,0.718,4.0,11.5,68.0,0,1,0,1,0,1,0
2026-07-03T00:11:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.859,12.962,0.058,0.127,0.103,0.785,4.2,11.85,69.0,0,1,0,1,0,1,0
2026-07-03T00:12:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.697,13.034,0.162,-0.072,0.337,0.84,4.4,12.2,70.0,0,1,0,1,0,1,0
2026-07-03T00:13:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.764,13.006,-0.067,0.028,0.242,0.935,4.6,12.55,71.0,1,1,1,1,0,1,0
2026-07-03T00:14:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.695,12.876,0.069,0.13,0.181,1.106,4.8,12.9,72.0,1,1,1,1,0,1,0
2026-07-03T00:15:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.757,12.932,-0.062,-0.056,0.175,1.004,5.0,13.25,73.0,1,1,1,1,0,0,
2026-07-03T00:16:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.778,12.989,-0.021,-0.057,0.211,0.936,5.2,13.6,74.0,1,1,1,1,0,0,
2026-07-03T00:17:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.853,12.962,-0.075,0.027,0.109,1.178,5.4,13.95,75.0,1,1,1,1,0,0,
2026-07-03T00:18:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.899,13.065,-0.046,-0.103,0.166,1.243,5.6,14.3,76.0,1,1,1,1,0,0,
2026-07-03T00:19:00Z,SYN-016,train,sensor_fault,SYNTHETIC-DRAIN-01,1,0,12.988,13.177,-0.089,-0.112,0.189,1.214,5.8,14.65,77.0,1,1,1,1,0,0,
2026-07-03T03:00:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.794,13.068,0.0,0.0,0.274,0.0,0.0,0.0,15.1,1,1,1,1,0,1,0
2026-07-03T03:01:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,13.005,13.185,-0.211,-0.117,0.18,0.0,0.0,0.0,14.3,1,1,1,1,0,1,0
2026-07-03T03:02:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,13.09,13.089,-0.085,0.096,0.001,0.0,0.0,0.0,14.0,1,1,1,1,0,1,0
2026-07-03T03:03:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,13.065,13.217,0.025,-0.128,0.152,0.0,0.0,0.0,17.4,1,1,1,1,0,1,0
2026-07-03T03:04:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,13.091,13.124,-0.026,0.093,0.033,0.0,0.0,0.0,14.4,1,1,1,1,0,1,0
2026-07-03T03:05:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,13.142,13.204,-0.051,-0.08,0.062,0.0,0.0,0.0,18.8,1,1,1,1,0,1,0
2026-07-03T03:06:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,13.052,13.173,0.09,0.031,0.121,0.0,0.0,0.0,21.3,1,1,1,1,0,1,0
2026-07-03T03:07:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.878,13.153,0.174,0.02,0.275,0.0,0.0,0.0,17.5,1,1,1,1,0,1,0
2026-07-03T03:08:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.858,12.95,0.02,0.203,0.092,0.0,0.0,0.0,9.0,1,1,1,1,0,1,0
2026-07-03T03:09:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,13.041,13.155,-0.183,-0.205,0.114,0.0,0.0,0.0,16.4,1,1,1,1,0,1,0
2026-07-03T03:10:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.987,13.085,0.054,0.07,0.098,0.0,0.0,0.0,13.9,1,1,1,1,0,1,0
2026-07-03T03:11:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.725,13.023,0.262,0.062,0.298,0.0,0.0,0.0,16.4,1,1,1,1,0,1,0
2026-07-03T03:12:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.741,13.138,-0.016,-0.115,0.397,0.0,0.0,0.0,22.3,1,1,1,1,0,1,0
2026-07-03T03:13:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.668,13.092,0.073,0.046,0.424,0.0,0.0,0.0,14.5,1,1,1,1,0,1,0
2026-07-03T03:14:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.793,12.951,-0.125,0.141,0.158,0.0,0.0,0.0,20.2,1,1,1,1,0,1,0
2026-07-03T03:15:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.914,12.918,-0.121,0.033,0.004,0.0,0.0,0.0,8.4,1,1,1,1,0,0,
2026-07-03T03:16:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.824,12.972,0.09,-0.054,0.148,0.0,0.0,0.0,14.7,1,1,1,1,0,0,
2026-07-03T03:17:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.753,13.265,0.071,-0.293,0.512,0.0,0.0,0.0,14.1,1,1,1,1,0,0,
2026-07-03T03:18:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.799,13.082,-0.046,0.183,0.283,0.0,0.0,0.0,10.3,1,1,1,1,0,0,
2026-07-03T03:19:00Z,SYN-017,validation,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.958,13.02,-0.159,0.062,0.062,0.0,0.0,0.0,15.4,1,1,1,1,0,0,
2026-07-03T06:00:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,12.865,13.124,0.0,0.0,0.259,0.426,3.286,14.381,67.2,1,1,1,1,0,1,0
2026-07-03T06:01:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,12.904,13.215,-0.039,-0.091,0.311,0.427,3.441,15.541,67.0,1,1,1,1,0,1,0
2026-07-03T06:02:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,12.928,13.124,-0.024,0.091,0.196,0.796,4.14,16.625,71.2,1,1,1,1,0,1,0
2026-07-03T06:03:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,13.046,13.148,-0.118,-0.024,0.102,0.86,4.201,17.313,73.9,1,1,1,1,0,1,0
2026-07-03T06:04:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,12.982,13.304,0.064,-0.156,0.322,0.917,5.09,18.428,71.9,1,1,1,1,0,1,0
2026-07-03T06:05:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,12.614,12.816,0.368,0.488,0.202,1.024,5.509,17.987,74.9,1,1,1,1,0,1,0
2026-07-03T06:06:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,12.13,12.341,0.484,0.475,0.211,1.114,5.715,20.32,76.2,1,1,1,1,0,1,0
2026-07-03T06:07:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,11.864,12.185,0.266,0.156,0.321,1.22,5.853,20.657,79.8,1,1,1,1,0,1,0
2026-07-03T06:08:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,11.173,11.701,0.691,0.484,0.528,1.596,6.497,21.871,82.3,1,1,1,1,0,1,0
2026-07-03T06:09:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,10.759,11.304,0.414,0.397,0.545,1.602,7.159,21.895,79.7,1,1,1,1,0,1,0
2026-07-03T06:10:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,10.278,10.836,0.481,0.468,0.558,1.772,7.265,22.242,85.9,1,1,1,1,0,1,0
2026-07-03T06:11:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,9.879,10.494,0.399,0.342,0.615,1.849,7.662,24.864,86.3,1,1,1,1,0,1,1
2026-07-03T06:12:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,9.33,10.035,0.549,0.459,0.705,2.012,8.356,24.613,87.1,1,1,1,1,0,1,1
2026-07-03T06:13:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,8.867,9.52,0.463,0.515,0.653,2.127,9.027,26.661,88.6,1,1,1,1,0,1,1
2026-07-03T06:14:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,8.542,9.247,0.325,0.273,0.705,2.22,9.205,25.925,90.4,1,1,1,1,0,1,1
2026-07-03T06:15:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,8.041,8.832,0.501,0.415,0.791,2.205,10.017,28.323,88.4,1,1,1,1,0,0,
2026-07-03T06:16:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,7.79,8.383,0.251,0.449,0.593,2.482,10.219,28.208,91.8,1,1,1,1,0,0,
2026-07-03T06:17:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,7.185,8.164,0.605,0.219,0.979,2.574,10.633,29.883,91.0,1,1,1,1,0,0,
2026-07-03T06:18:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,6.852,7.738,0.333,0.426,0.886,2.744,11.026,29.271,97.2,1,1,1,1,0,0,
2026-07-03T06:19:00Z,SYN-018,validation,segment_rise,SYNTHETIC-DRAIN-01,1,0,6.439,7.431,0.413,0.307,0.992,2.913,11.315,31.424,98.5,1,1,1,1,0,0,
2026-07-03T09:00:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,13.017,13.083,0.0,0.0,0.066,0.376,2.385,10.773,59.8,1,1,1,1,0,1,0
2026-07-03T09:01:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,12.953,13.268,0.064,-0.185,0.315,0.551,2.686,9.881,57.6,1,1,1,1,0,1,0
2026-07-03T09:02:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,13.04,13.361,-0.087,-0.093,0.321,0.501,2.962,11.61,62.5,1,1,1,1,0,1,0
2026-07-03T09:03:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,13.017,13.205,0.023,0.156,0.188,0.537,3.455,11.054,62.0,1,1,1,1,0,1,0
2026-07-03T09:04:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,13.029,13.228,-0.012,-0.023,0.199,0.574,3.589,11.977,70.4,1,1,1,1,0,1,0
2026-07-03T09:05:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,13.076,13.173,-0.047,0.055,0.097,0.753,4.273,12.663,70.7,1,1,1,1,0,1,0
2026-07-03T09:06:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,12.532,13.13,0.544,0.043,0.598,0.687,4.657,14.152,69.6,1,1,1,1,0,1,0
2026-07-03T09:07:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,12.032,13.007,0.5,0.123,0.975,0.998,4.868,13.644,67.5,1,1,1,1,0,1,0
2026-07-03T09:08:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,11.452,12.789,0.58,0.218,1.337,1.002,5.281,15.518,76.3,1,1,1,1,0,1,0
2026-07-03T09:09:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,10.904,12.85,0.548,-0.061,1.946,1.067,5.419,15.979,71.3,1,1,1,1,0,1,0
2026-07-03T09:10:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,10.41,12.619,0.494,0.231,2.209,1.112,5.855,15.34,73.7,1,1,1,1,0,1,1
2026-07-03T09:11:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,9.822,12.444,0.588,0.175,2.622,1.25,6.115,16.452,75.3,1,1,1,1,0,1,1
2026-07-03T09:12:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,9.354,12.448,0.468,-0.004,3.094,1.297,6.283,16.595,79.3,1,1,1,1,0,1,1
2026-07-03T09:13:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,8.821,12.473,0.533,-0.025,3.652,1.427,6.816,18.497,79.9,1,1,1,1,0,1,1
2026-07-03T09:14:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,8.195,12.057,0.626,0.416,3.862,1.48,7.114,18.833,83.9,1,1,1,1,0,1,1
2026-07-03T09:15:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,7.831,12.098,0.364,-0.041,4.267,1.513,7.462,19.269,80.3,1,1,1,1,0,0,
2026-07-03T09:16:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,7.29,12.198,0.541,-0.1,4.908,1.615,7.477,20.066,85.9,1,1,1,1,0,0,
2026-07-03T09:17:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,6.872,12.112,0.418,0.086,5.24,1.757,7.771,20.11,86.3,1,1,1,1,0,0,
2026-07-03T09:18:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,6.267,11.988,0.605,0.124,5.721,1.682,8.472,20.936,89.8,1,1,1,1,0,0,
2026-07-03T09:19:00Z,SYN-019,validation,local_blockage,SYNTHETIC-DRAIN-01,1,0,5.803,12.073,0.464,-0.085,6.27,1.899,8.701,21.797,90.0,1,1,1,1,0,0,
2026-07-03T12:00:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,12.789,13.093,0.0,0.0,0.304,0.986,7.121,28.502,84.4,1,1,1,1,0,1,0
2026-07-03T12:01:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,12.995,13.111,-0.206,-0.018,0.116,1.293,7.613,29.788,83.4,1,1,1,1,0,1,0
2026-07-03T12:02:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,12.957,13.111,0.038,0.0,0.154,1.476,8.332,29.903,81.3,1,1,1,1,0,1,0
2026-07-03T12:03:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,13.057,13.318,-0.1,-0.207,0.261,1.735,8.53,30.945,85.1,1,1,1,1,0,1,0
2026-07-03T12:04:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,13.038,13.143,0.019,0.175,0.105,1.959,8.875,32.721,87.9,1,1,1,1,0,1,0
2026-07-03T12:05:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,12.907,13.305,0.131,-0.162,0.398,2.016,9.89,33.845,86.8,1,1,1,1,0,1,0
2026-07-03T12:06:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,12.854,13.185,0.053,0.12,0.331,2.344,10.577,33.753,86.2,1,1,1,1,0,1,0
2026-07-03T12:07:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,13.116,13.189,-0.262,-0.004,0.073,2.388,11.164,35.733,91.8,1,1,1,1,0,1,0
2026-07-03T12:08:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,12.13,12.37,0.986,0.819,0.24,2.7,11.527,36.84,91.1,1,1,1,1,0,1,1
2026-07-03T12:09:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,11.262,11.738,0.868,0.632,0.476,2.817,11.715,37.658,90.1,1,1,1,1,0,1,1
2026-07-03T12:10:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,10.402,10.942,0.86,0.796,0.54,3.037,12.274,39.977,92.6,1,1,1,1,0,1,1
2026-07-03T12:11:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,9.526,10.161,0.876,0.781,0.635,3.315,13.193,40.644,92.3,1,1,1,1,0,1,1
2026-07-03T12:12:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,8.906,9.471,0.62,0.69,0.565,3.603,13.362,41.944,91.5,1,1,1,1,0,1,1
2026-07-03T12:13:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,7.924,8.894,0.982,0.577,0.97,3.625,14.07,42.678,92.4,1,1,1,1,0,0,
2026-07-03T12:14:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,7.042,7.93,0.882,0.964,0.888,3.87,14.321,42.828,98.1,1,1,1,1,0,0,
2026-07-03T12:15:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,6.111,7.476,0.931,0.454,1.365,3.815,14.958,44.933,94.7,1,1,1,1,0,0,
2026-07-03T12:16:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,5.466,6.604,0.645,0.872,1.138,4.031,15.661,46.483,96.0,1,1,1,1,0,0,
2026-07-03T12:17:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,4.462,6.062,1.004,0.542,1.6,4.266,16.012,46.92,98.2,1,1,1,1,0,0,
2026-07-03T12:18:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,3.856,5.362,0.606,0.7,1.506,4.477,16.573,47.272,99.3,1,1,1,1,0,0,
2026-07-03T12:19:00Z,SYN-020,validation,critical_fast_rise,SYNTHETIC-DRAIN-01,1,0,3.067,4.658,0.789,0.704,1.591,4.425,17.705,48.33,100.0,1,1,1,1,0,0,
2026-07-03T15:00:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.684,13.03,0.0,0.0,0.346,0.0,0.0,0.0,14.6,1,1,1,1,0,1,0
2026-07-03T15:01:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.974,13.105,-0.29,-0.075,0.131,0.0,0.0,0.0,17.7,1,1,1,1,0,1,0
2026-07-03T15:02:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,13.029,13.126,-0.055,-0.021,0.097,0.0,0.0,0.0,13.9,1,1,1,1,0,1,0
2026-07-03T15:03:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.897,13.261,0.132,-0.135,0.364,0.0,0.0,0.0,13.4,1,1,1,1,0,1,0
2026-07-03T15:04:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,13.092,13.206,-0.195,0.055,0.114,0.0,0.0,0.0,20.0,1,1,1,1,0,1,0
2026-07-03T15:05:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.91,13.167,0.182,0.039,0.257,0.0,0.0,0.0,16.0,1,1,1,1,0,1,0
